,plot.bigbio,plot,rich.trt,treatment,SpNum,year,species,mass.above,mass.below,cover,leaf.C,leaf.N,leaf.P,bigb.N,bigb.C,intent.sp
2725,83,27,1,SoilDrenchFungicide,1,2013,RUMEX ACETOSELLA,1.6,407.575,1,NA,NA,NA,1.351,44.319,FALSE
2726,83,27,1,SoilDrenchFungicide,1,2011,EUPHORBIA GLYPTOSPERMA,0.1,339.8,3,NA,NA,NA,1.351,44.319,FALSE
2727,83,27,1,SoilDrenchFungicide,1,2013,Luppe,46.7,407.575,4,NA,NA,NA,1.351,44.319,TRUE
2728,83,27,1,SoilDrenchFungicide,1,2011,ERIGERON CANADENSIS,12.3,339.8,7,NA,NA,NA,1.351,44.319,FALSE
2729,83,27,1,SoilDrenchFungicide,1,2009,ARISTIDA BASIRAMEA,0.9,536.02,NA,NA,NA,NA,1.351,44.319,FALSE
2730,83,27,1,SoilDrenchFungicide,1,2013,MISCELLANEOUS LITTER,NA,NA,3,NA,NA,NA,1.351,44.319,FALSE
2731,83,27,1,SoilDrenchFungicide,1,2007,AGROPYRON REPENS,38.7,NA,NA,NA,NA,NA,1.351,44.319,FALSE
2732,83,27,1,SoilDrenchFungicide,1,2013,AGROPYRON REPENS,1.8,407.575,3,NA,NA,NA,1.351,44.319,FALSE
2733,83,27,1,SoilDrenchFungicide,1,2013,EUPHORBIA GLYPTOSPERMA,NA,NA,1,NA,NA,NA,1.351,44.319,FALSE
2734,83,27,1,SoilDrenchFungicide,1,2011,BARE GROUND,NA,NA,18,NA,NA,NA,1.351,44.319,FALSE
2735,83,27,1,SoilDrenchFungicide,1,2013,Poapr,5.2,407.575,3,NA,NA,NA,1.351,44.319,FALSE
2736,83,27,1,SoilDrenchFungicide,1,2007,ARISTIDA BASIRAMEA,0.1,NA,NA,NA,NA,NA,1.351,44.319,FALSE
2737,83,26,1,AllPesticides,1,2013,EUPHORBIA GLYPTOSPERMA,0.05,805.113,NA,NA,NA,NA,1.351,44.319,FALSE
2738,83,26,1,AllPesticides,1,2011,CYPERUS SP.,4,802.8,3,NA,NA,NA,1.351,44.319,FALSE
2739,83,26,1,AllPesticides,1,2007,TARAXICUM OFFICINALIS,0.1,NA,NA,NA,NA,NA,1.351,44.319,FALSE
2740,83,26,1,AllPesticides,1,2009,Lesca,0.6,434.7,NA,NA,NA,NA,1.351,44.319,FALSE
2741,83,26,1,AllPesticides,1,2010,Luppe,59.4,384.84,30,NA,NA,NA,1.351,44.319,TRUE
2742,83,26,1,AllPesticides,1,2007,ARISTIDA BASIRAMEA,0.6,NA,NA,NA,NA,NA,1.351,44.319,FALSE
2743,83,26,1,AllPesticides,1,2011,ASCLEPIAS SYRIACA,42.4,802.8,5,NA,NA,NA,1.351,44.319,FALSE
2744,83,28,1,Insecticide,1,2012,CYPERUS SP.,0.8,544.41,5,NA,NA,NA,1.351,44.319,FALSE
2745,83,28,1,Insecticide,1,2013,EUPHORBIA GLYPTOSPERMA,0.2,768.584,1,NA,NA,NA,1.351,44.319,FALSE
2746,83,28,1,Insecticide,1,2013,DIGITARIA SP.,NA,NA,1,NA,NA,NA,1.351,44.319,FALSE
2747,83,28,1,Insecticide,1,2011,ARISTIDA BASIRAMEA,15.8,594.08,NA,NA,NA,NA,1.351,44.319,FALSE
2748,83,28,1,Insecticide,1,2012,ASCLEPIAS SYRIACA,NA,NA,1,NA,NA,NA,1.351,44.319,FALSE
2749,83,28,1,Insecticide,1,2012,MISCELLANEOUS LITTER,NA,NA,2,NA,NA,NA,1.351,44.319,FALSE
2750,83,28,1,Insecticide,1,2013,CYPERUS SP.,0.3,768.584,1,NA,NA,NA,1.351,44.319,FALSE
2751,83,28,1,Insecticide,1,2011,TRIFOLIUM REPENS,6.3,594.08,NA,NA,NA,NA,1.351,44.319,FALSE
2752,83,28,1,Insecticide,1,2007,AGROPYRON REPENS,25.6,NA,NA,NA,NA,NA,1.351,44.319,FALSE
2753,83,28,1,Insecticide,1,2011,PHYSALIS VIRGINIANA,NA,NA,10,NA,NA,NA,1.351,44.319,FALSE
2754,83,28,1,Insecticide,1,2011,BARE GROUND,NA,NA,4,NA,NA,NA,1.351,44.319,FALSE
2755,83,28,1,Insecticide,1,2011,ASCLEPIAS SYRIACA,5.7,594.08,3,NA,NA,NA,1.351,44.319,FALSE
2756,83,28,1,Insecticide,1,2010,TARAXICUM OFFICINALIS,9.6,453.91,10,NA,NA,NA,1.351,44.319,FALSE
2757,83,28,1,Insecticide,1,2013,ARISTIDA BASIRAMEA,1.6,768.584,1,NA,NA,NA,1.351,44.319,FALSE
2758,83,28,1,Insecticide,1,2009,BARE GROUND,NA,NA,10,NA,NA,NA,1.351,44.319,FALSE
2759,83,26,1,AllPesticides,1,2010,Schsc,0.3,384.84,NA,NA,NA,NA,1.351,44.319,FALSE
2760,83,26,1,AllPesticides,1,2010,BOUTELOUA GRACILIS,1.1,384.84,NA,NA,NA,NA,1.351,44.319,FALSE
2761,83,26,1,AllPesticides,1,2013,CREPIS TECTORUM,NA,NA,1,NA,NA,NA,1.351,44.319,FALSE
2762,83,26,1,AllPesticides,1,2012,TARAXICUM OFFICINALIS,3,972.04,NA,NA,NA,NA,1.351,44.319,FALSE
2763,83,26,1,AllPesticides,1,2011,AMBROSIA ARTEMISIIFOLIA ELATIOR,NA,NA,8,NA,NA,NA,1.351,44.319,FALSE
2764,83,26,1,AllPesticides,1,2009,TARAXICUM OFFICINALIS,0.7,434.7,2,NA,NA,NA,1.351,44.319,FALSE
2765,83,26,1,AllPesticides,1,2009,Poapr,18,434.7,15,NA,NA,NA,1.351,44.319,FALSE
2766,83,26,1,AllPesticides,1,2007,AMBROSIA ARTEMISIIFOLIA ELATIOR,9.8,NA,NA,NA,NA,NA,1.351,44.319,FALSE
2767,83,26,1,AllPesticides,1,2011,RUMEX ACETOSELLA,7,802.8,NA,NA,NA,NA,1.351,44.319,FALSE
2768,83,26,1,AllPesticides,1,2010,AGROPYRON REPENS,18.2,384.84,4,NA,NA,NA,1.351,44.319,FALSE
2769,83,26,1,AllPesticides,1,2013,MISCELLANEOUS LITTER,NA,NA,6,NA,NA,NA,1.351,44.319,FALSE
2770,83,26,1,AllPesticides,1,2011,Poapr,29.7,802.8,5,NA,NA,NA,1.351,44.319,FALSE
2771,83,26,1,AllPesticides,1,2010,Poapr,4.3,384.84,4,NA,NA,NA,1.351,44.319,FALSE
2772,83,26,1,AllPesticides,1,2013,Poapr,14.8,805.113,1,NA,NA,NA,1.351,44.319,FALSE
2773,83,26,1,AllPesticides,1,2010,RUMEX ACETOSELLA,3.2,384.84,5,NA,NA,NA,1.351,44.319,FALSE
2774,83,26,1,AllPesticides,1,2008,Lesca,NA,NA,1,NA,NA,NA,1.351,44.319,FALSE
2775,83,27,1,SoilDrenchFungicide,1,2009,EUPHORBIA GLYPTOSPERMA,0.08,536.02,NA,NA,NA,NA,1.351,44.319,FALSE
2776,83,27,1,SoilDrenchFungicide,1,2011,Achmi,5.7,339.8,NA,NA,NA,NA,1.351,44.319,FALSE
2777,83,27,1,SoilDrenchFungicide,1,2007,TARAXICUM OFFICINALIS,0.3,NA,NA,NA,NA,NA,1.351,44.319,FALSE
2778,83,27,1,SoilDrenchFungicide,1,2012,Luppe,9.2,1000,NA,NA,NA,NA,1.351,44.319,TRUE
2779,83,27,1,SoilDrenchFungicide,1,2012,AGROPYRON REPENS,3.9,1000,NA,NA,NA,NA,1.351,44.319,FALSE
2780,83,27,1,SoilDrenchFungicide,1,2009,Achmi,0.3,536.02,NA,NA,NA,NA,1.351,44.319,FALSE
2781,83,27,1,SoilDrenchFungicide,1,2010,TARAXICUM OFFICINALIS,2.5,393.06,8,NA,NA,NA,1.351,44.319,FALSE
2782,83,27,1,SoilDrenchFungicide,1,2010,POLYGONUM CONVOLVULUS,0.6,393.06,NA,NA,NA,NA,1.351,44.319,FALSE
2783,83,27,1,SoilDrenchFungicide,1,2010,Luppe,63.4,393.06,NA,NA,NA,NA,1.351,44.319,TRUE
2784,83,27,1,SoilDrenchFungicide,1,2011,CYPERUS SP.,6.8,339.8,NA,NA,NA,NA,1.351,44.319,FALSE
2785,83,27,1,SoilDrenchFungicide,1,2010,AGROPYRON REPENS,61.4,393.06,10,NA,NA,NA,1.351,44.319,FALSE
2786,83,27,1,SoilDrenchFungicide,1,2011,ASCLEPIAS SYRIACA,38.4,339.8,15,NA,NA,NA,1.351,44.319,FALSE
2787,83,27,1,SoilDrenchFungicide,1,2011,ARISTIDA BASIRAMEA,8.2,339.8,NA,NA,NA,NA,1.351,44.319,FALSE
2788,83,27,1,SoilDrenchFungicide,1,2009,AGROPYRON REPENS,27.8,536.02,15,NA,NA,NA,1.351,44.319,FALSE
2789,83,27,1,SoilDrenchFungicide,1,2009,Asctu,NA,NA,1,NA,NA,NA,1.351,44.319,FALSE
2790,83,27,1,SoilDrenchFungicide,1,2011,RUMEX ACETOSELLA,0.7,339.8,5,NA,NA,NA,1.351,44.319,FALSE
2791,83,27,1,SoilDrenchFungicide,1,2011,POLYGONUM CONVOLVULUS,NA,NA,3,NA,NA,NA,1.351,44.319,FALSE
2792,83,27,1,SoilDrenchFungicide,1,2009,Lesca,NA,NA,4,NA,NA,NA,1.351,44.319,FALSE
2793,83,27,1,SoilDrenchFungicide,1,2009,Schsc,0.07,536.02,NA,NA,NA,NA,1.351,44.319,FALSE
2794,83,27,1,SoilDrenchFungicide,1,2009,Luppe,79.1,536.02,80,NA,NA,NA,1.351,44.319,TRUE
2795,83,27,1,SoilDrenchFungicide,1,2010,BARE GROUND,NA,NA,53,NA,NA,NA,1.351,44.319,FALSE
2796,83,27,1,SoilDrenchFungicide,1,2009,Poapr,0.5,536.02,NA,NA,NA,NA,1.351,44.319,FALSE
2797,83,27,1,SoilDrenchFungicide,1,2008,MISCELLANEOUS GRASSES,NA,NA,3,NA,NA,NA,1.351,44.319,FALSE
2798,83,27,1,SoilDrenchFungicide,1,2010,RUMEX ACETOSELLA,3,393.06,5,NA,NA,NA,1.351,44.319,FALSE
2799,83,27,1,SoilDrenchFungicide,1,2011,TARAXICUM OFFICINALIS,10.7,339.8,20,NA,NA,NA,1.351,44.319,FALSE
2800,83,27,1,SoilDrenchFungicide,1,2010,Asctu,NA,NA,2,NA,NA,NA,1.351,44.319,FALSE
2801,83,27,1,SoilDrenchFungicide,1,2008,BARE GROUND,NA,NA,42,NA,NA,NA,1.351,44.319,FALSE
2802,83,27,1,SoilDrenchFungicide,1,2010,ARISTIDA BASIRAMEA,23.9,393.06,NA,NA,NA,NA,1.351,44.319,FALSE
2803,83,27,1,SoilDrenchFungicide,1,2012,RUMEX ACETOSELLA,2.3,1000,NA,NA,NA,NA,1.351,44.319,FALSE
2804,83,27,1,SoilDrenchFungicide,1,2009,ERIGERON CANADENSIS,0.1,536.02,NA,NA,NA,NA,1.351,44.319,FALSE
2805,83,27,1,SoilDrenchFungicide,1,2012,CYPERUS SP.,1.7,1000,NA,NA,NA,NA,1.351,44.319,FALSE
2806,83,27,1,SoilDrenchFungicide,1,2008,AGROPYRON REPENS,NA,NA,18,NA,NA,NA,1.351,44.319,FALSE
2807,83,27,1,SoilDrenchFungicide,1,2007,RUMEX ACETOSELLA,1.5,NA,NA,NA,NA,NA,1.351,44.319,FALSE
2808,83,27,1,SoilDrenchFungicide,1,2010,Poapr,0.4,393.06,2,NA,NA,NA,1.351,44.319,FALSE
2809,83,27,1,SoilDrenchFungicide,1,2010,EUPHORBIA GLYPTOSPERMA,22.6,393.06,NA,NA,NA,NA,1.351,44.319,FALSE
2810,83,27,1,SoilDrenchFungicide,1,2010,ASCLEPIAS SYRIACA,NA,NA,3,NA,NA,NA,1.351,44.319,FALSE
2811,83,27,1,SoilDrenchFungicide,1,2007,CYPERUS SP.,0.4,NA,NA,NA,NA,NA,1.351,44.319,FALSE
2812,83,27,1,SoilDrenchFungicide,1,2013,TARAXICUM OFFICINALIS,0.4,407.575,4,NA,NA,NA,1.351,44.319,FALSE
2813,83,27,1,SoilDrenchFungicide,1,2011,Asctu,NA,NA,3,NA,NA,NA,1.351,44.319,FALSE
2814,83,27,1,SoilDrenchFungicide,1,2009,CREPIS TECTORUM,0.08,536.02,NA,NA,NA,NA,1.351,44.319,FALSE
2815,83,27,1,SoilDrenchFungicide,1,2013,CYPERUS SP.,0.1,407.575,1,NA,NA,NA,1.351,44.319,FALSE
2816,83,28,1,Insecticide,1,2011,LACTUCA SP.,8.9,594.08,NA,NA,NA,NA,1.351,44.319,FALSE
2817,83,27,1,SoilDrenchFungicide,1,2012,Asctu,0.8,1000,NA,NA,NA,NA,1.351,44.319,FALSE
2818,83,27,1,SoilDrenchFungicide,1,2007,EUPHORBIA GLYPTOSPERMA,0.4,NA,NA,NA,NA,NA,1.351,44.319,FALSE
2819,83,28,1,Insecticide,1,2011,Poapr,19.3,594.08,5,NA,NA,NA,1.351,44.319,FALSE
2820,83,28,1,Insecticide,1,2012,PASPALUM CILIATIFOLIUM,9.9,544.41,NA,NA,NA,NA,1.351,44.319,FALSE
2821,83,28,1,Insecticide,1,2013,POLYGONUM CONVOLVULUS,0.19,768.584,1,NA,NA,NA,1.351,44.319,FALSE
2822,83,28,1,Insecticide,1,2008,AGROPYRON REPENS,NA,NA,21,NA,NA,NA,1.351,44.319,FALSE
2823,83,26,1,AllPesticides,1,2013,BARE GROUND,NA,NA,46,NA,NA,NA,1.351,44.319,FALSE
2824,83,26,1,AllPesticides,1,2012,TRIFOLIUM REPENS,0.4,972.04,NA,NA,NA,NA,1.351,44.319,FALSE
2825,83,28,1,Insecticide,1,2013,BOUTELOUA GRACILIS,NA,NA,1,NA,NA,NA,1.351,44.319,FALSE
2826,83,26,1,AllPesticides,1,2010,TRIFOLIUM REPENS,5.7,384.84,NA,NA,NA,NA,1.351,44.319,FALSE
2827,83,26,1,AllPesticides,1,2011,Lesca,NA,NA,5,NA,NA,NA,1.351,44.319,FALSE
2828,83,26,1,AllPesticides,1,2007,Luppe,26.9,NA,NA,NA,NA,NA,1.351,44.319,TRUE
2829,83,26,1,AllPesticides,1,2010,CREPIS TECTORUM,12.6,384.84,NA,NA,NA,NA,1.351,44.319,FALSE
2830,83,26,1,AllPesticides,1,2013,RUMEX ACETOSELLA,1.4,805.113,1,NA,NA,NA,1.351,44.319,FALSE
2831,83,26,1,AllPesticides,1,2008,RUMEX ACETOSELLA,NA,NA,6,NA,NA,NA,1.351,44.319,FALSE
2832,105,35,32,Insecticide,NA,2009,BAPTISIA LEUCANTHA,NA,NA,10,NA,NA,NA,NA,NA,NA
2833,105,35,32,Insecticide,NA,2010,BAPTISIA LEUCANTHA,NA,NA,32,NA,NA,NA,NA,NA,NA
2834,105,35,32,Insecticide,NA,2010,Achmi,NA,NA,5,NA,NA,NA,NA,NA,NA
2835,105,35,32,Insecticide,NA,2007,SOLIDAGO NEMORALIS,16.2,NA,NA,NA,NA,NA,NA,NA,NA
2836,105,35,32,Insecticide,NA,2010,Poapr,0.6,682.51,NA,NA,NA,NA,NA,NA,NA
2837,105,35,32,Insecticide,NA,2013,Panvi,NA,NA,3,NA,NA,NA,NA,NA,NA
2838,105,35,32,Insecticide,NA,2008,Lesca,NA,NA,2,NA,NA,NA,NA,NA,NA
2839,105,35,32,Insecticide,NA,2010,RUDBECKIA HIRTA,NA,NA,2,NA,NA,NA,NA,NA,NA
2840,105,35,32,Insecticide,NA,2010,SOLIDAGO RIGIDA,334.2,682.51,10,NA,NA,NA,NA,NA,NA
2841,105,35,32,Insecticide,NA,2010,Andge,41.3,682.51,4,NA,NA,NA,NA,NA,NA
2842,105,35,32,Insecticide,NA,2007,Petpu,1.1,NA,NA,NA,NA,NA,NA,NA,NA
2843,105,35,32,Insecticide,NA,2010,SOLIDAGO NEMORALIS,NA,NA,3,NA,NA,NA,NA,NA,NA
2844,105,35,32,Insecticide,NA,2010,Petpu,8.4,682.51,4,NA,NA,NA,NA,NA,NA
2845,105,33,32,FoliarFungicide,NA,2009,SOLIDAGO RIGIDA,4.2,1706.58,NA,NA,NA,NA,NA,NA,NA
2846,105,33,32,FoliarFungicide,NA,2012,SOLIDAGO RIGIDA,NA,NA,10,NA,NA,NA,NA,NA,NA
2847,105,33,32,FoliarFungicide,NA,2013,Achmi,1,1604.961,2,NA,NA,NA,NA,NA,NA
2848,105,33,32,FoliarFungicide,NA,2007,Lesca,18.2,NA,NA,NA,NA,NA,NA,NA,NA
2849,105,33,32,FoliarFungicide,NA,2010,Schsc,57.9,1121.62,20,NA,NA,NA,NA,NA,NA
2850,105,33,32,FoliarFungicide,NA,2012,BOUTELOUA GRACILIS,0.7,1251.64,NA,NA,NA,NA,NA,NA,NA
2851,105,33,32,FoliarFungicide,NA,2008,BOUTELOUA GRACILIS,NA,NA,12,NA,NA,NA,NA,NA,NA
2852,105,33,32,FoliarFungicide,NA,2007,BOUTELOUA GRACILIS,7.4,NA,NA,NA,NA,NA,NA,NA,NA
2853,105,33,32,FoliarFungicide,NA,2011,SOLIDAGO RIGIDA,220.9,2169.74,15,NA,NA,NA,NA,NA,NA
2854,105,34,32,AllPesticides,NA,2010,Luppe,107.7,1670.92,38,NA,NA,NA,NA,NA,NA
2855,105,34,32,AllPesticides,NA,2011,Schsc,83.7,863.82,15,NA,NA,NA,NA,NA,NA
2856,105,34,32,AllPesticides,NA,2012,Asctu,4.6,1156.25,NA,NA,NA,NA,NA,NA,NA
2857,105,34,32,AllPesticides,NA,2010,Lesca,1.7,1670.92,5,NA,NA,NA,NA,NA,NA
2858,105,34,32,AllPesticides,NA,2009,Andge,49.9,1237.5,3,NA,NA,NA,NA,NA,NA
2859,105,34,32,AllPesticides,NA,2009,Lesca,19.9,1237.5,5,NA,NA,NA,NA,NA,NA
2860,105,34,32,AllPesticides,NA,2010,BOUTELOUA GRACILIS,9.9,1670.92,5,NA,NA,NA,NA,NA,NA
2861,105,34,32,AllPesticides,NA,2010,CYPERUS FILICULMIS,1.3,1670.92,NA,NA,NA,NA,NA,NA,NA
2862,105,34,32,AllPesticides,NA,2012,Andge,9.9,1156.25,30,NA,NA,NA,NA,NA,NA
2863,105,34,32,AllPesticides,NA,2008,Petpu,NA,NA,1,NA,NA,NA,NA,NA,NA
2864,105,34,32,AllPesticides,NA,2011,SPOROBOLUS CRYPTANDRUS,3.7,863.82,NA,NA,NA,NA,NA,NA,NA
2865,105,34,32,AllPesticides,NA,2010,SOLIDAGO NEMORALIS,12.4,1670.92,NA,NA,NA,NA,NA,NA,NA
2866,105,34,32,AllPesticides,NA,2011,Poapr,NA,NA,10,NA,NA,NA,NA,NA,NA
2867,105,34,32,AllPesticides,NA,2012,Poapr,NA,NA,3,NA,NA,NA,NA,NA,NA
2868,105,34,32,AllPesticides,NA,2010,Schsc,75.6,1670.92,27,NA,NA,NA,NA,NA,NA
2869,105,34,32,AllPesticides,NA,2010,Liaas,NA,NA,4,NA,NA,NA,NA,NA,NA
2870,105,34,32,AllPesticides,NA,2010,Sornu,4.7,1670.92,NA,NA,NA,NA,NA,NA,NA
2871,105,34,32,AllPesticides,NA,2010,AGROPYRON REPENS,1,1670.92,NA,NA,NA,NA,NA,NA,NA
2872,105,34,32,AllPesticides,NA,2009,Amoca,2.9,1237.5,4,NA,NA,NA,NA,NA,NA
2873,105,34,32,AllPesticides,NA,2010,Andge,19.6,1670.92,8,NA,NA,NA,NA,NA,NA
2874,105,34,32,AllPesticides,NA,2010,Petpu,8,1670.92,NA,NA,NA,NA,NA,NA,NA
2875,105,34,32,AllPesticides,NA,2009,Liaas,53.5,1237.5,4,NA,NA,NA,NA,NA,NA
2876,105,34,32,AllPesticides,NA,2011,Sornu,54.6,863.82,NA,NA,NA,NA,NA,NA,NA
2877,105,34,32,AllPesticides,NA,2008,BOUTELOUA GRACILIS,NA,NA,20,NA,NA,NA,NA,NA,NA
2878,105,34,32,AllPesticides,NA,2007,Luppe,8.7,NA,NA,NA,NA,NA,NA,NA,NA
2879,105,34,32,AllPesticides,NA,2009,BOUTELOUA GRACILIS,0.7,1237.5,NA,NA,NA,NA,NA,NA,NA
2880,105,34,32,AllPesticides,NA,2013,Liaas,NA,NA,3,NA,NA,NA,NA,NA,NA
2881,105,34,32,AllPesticides,NA,2008,Luppe,NA,NA,15,NA,NA,NA,NA,NA,NA
2882,105,34,32,AllPesticides,NA,2010,Achmi,NA,NA,5,NA,NA,NA,NA,NA,NA
2883,105,34,32,AllPesticides,NA,2008,BARE GROUND,NA,NA,12,NA,NA,NA,NA,NA,NA
2884,105,34,32,AllPesticides,NA,2008,Schsc,NA,NA,28,NA,NA,NA,NA,NA,NA
2885,105,34,32,AllPesticides,NA,2013,MISCELLANEOUS LITTER,NA,NA,2,NA,NA,NA,NA,NA,NA
2886,105,34,32,AllPesticides,NA,2012,Schsc,153.4,1156.25,15,NA,NA,NA,NA,NA,NA
2887,105,34,32,AllPesticides,NA,2013,Poapr,6.8,1694.637,NA,NA,NA,NA,NA,NA,NA
2888,105,34,32,AllPesticides,NA,2008,Lesca,NA,NA,5,NA,NA,NA,NA,NA,NA
2889,105,34,32,AllPesticides,NA,2013,Andge,511.2,1694.637,24,NA,NA,NA,NA,NA,NA
2890,105,34,32,AllPesticides,NA,2011,Petpu,12.4,863.82,10,NA,NA,NA,NA,NA,NA
2891,105,34,32,AllPesticides,NA,2011,SOLIDAGO NEMORALIS,245.4,863.82,2,NA,NA,NA,NA,NA,NA
2892,105,34,32,AllPesticides,NA,2012,SOLIDAGO NEMORALIS,6.7,1156.25,2,NA,NA,NA,NA,NA,NA
2893,105,34,32,AllPesticides,NA,2008,Andge,NA,NA,10,NA,NA,NA,NA,NA,NA
2894,105,34,32,AllPesticides,NA,2010,SPOROBOLUS CRYPTANDRUS,NA,NA,2,NA,NA,NA,NA,NA,NA
2895,105,34,32,AllPesticides,NA,2010,POLYGONUM CONVOLVULUS,NA,NA,2,NA,NA,NA,NA,NA,NA
2896,105,34,32,AllPesticides,NA,2007,Sornu,0.9,NA,NA,NA,NA,NA,NA,NA,NA
2897,105,34,32,AllPesticides,NA,2013,Lesca,0.3,1694.637,NA,NA,NA,NA,NA,NA,NA
2898,105,34,32,AllPesticides,NA,2009,Luppe,17.5,1237.5,70,NA,NA,NA,NA,NA,NA
2899,105,34,32,AllPesticides,NA,2011,Panvi,13.8,863.82,NA,NA,NA,NA,NA,NA,NA
2900,105,34,32,AllPesticides,NA,2012,BOUTELOUA GRACILIS,1.2,1156.25,NA,NA,NA,NA,NA,NA,NA
2901,105,34,32,AllPesticides,NA,2012,Liaas,NA,NA,10,NA,NA,NA,NA,NA,NA
2902,105,34,32,AllPesticides,NA,2013,Schsc,7.5,1694.637,9,NA,NA,NA,NA,NA,NA
2903,105,34,32,AllPesticides,NA,2007,Poapr,0.1,NA,NA,NA,NA,NA,NA,NA,NA
2904,105,34,32,AllPesticides,NA,2013,SOLIDAGO RIGIDA,72.9,1694.637,NA,NA,NA,NA,NA,NA,NA
2905,105,34,32,AllPesticides,NA,2011,Liaas,0.4,863.82,NA,NA,NA,NA,NA,NA,NA
2906,105,34,32,AllPesticides,NA,2010,TARAXICUM OFFICINALIS,NA,NA,2,NA,NA,NA,NA,NA,NA
2907,105,34,32,AllPesticides,NA,2013,Luppe,171.8,1694.637,29,NA,NA,NA,NA,NA,NA
2908,105,34,32,AllPesticides,NA,2013,CYPERUS SP.,NA,NA,1,NA,NA,NA,NA,NA,NA
2909,105,34,32,AllPesticides,NA,2013,Amoca,3.1,1694.637,3,NA,NA,NA,NA,NA,NA
2910,105,34,32,AllPesticides,NA,2010,Amoca,NA,NA,2,NA,NA,NA,NA,NA,NA
2911,105,34,32,AllPesticides,NA,2013,SOLIDAGO NEMORALIS,NA,NA,5,NA,NA,NA,NA,NA,NA
2912,105,34,32,AllPesticides,NA,2013,TARAXICUM OFFICINALIS,NA,NA,2,NA,NA,NA,NA,NA,NA
2913,105,34,32,AllPesticides,NA,2011,Luppe,79.7,863.82,44,NA,NA,NA,NA,NA,NA
2914,105,34,32,AllPesticides,NA,2011,CYPERUS SP.,NA,NA,3,NA,NA,NA,NA,NA,NA
2915,105,34,32,AllPesticides,NA,2013,Achmi,NA,NA,2,NA,NA,NA,NA,NA,NA
2916,105,34,32,AllPesticides,NA,2013,Petpu,NA,NA,6,NA,NA,NA,NA,NA,NA
2917,105,34,32,AllPesticides,NA,2007,Schsc,93.5,NA,NA,NA,NA,NA,NA,NA,NA
2918,105,34,32,AllPesticides,NA,2007,Amoca,1.2,NA,NA,NA,NA,NA,NA,NA,NA
2919,105,34,32,AllPesticides,NA,2008,Poapr,NA,NA,3,NA,NA,NA,NA,NA,NA
2920,105,34,32,AllPesticides,NA,2013,Panvi,52.3,1694.637,NA,NA,NA,NA,NA,NA,NA
2921,105,34,32,AllPesticides,NA,2007,Lesca,9.9,NA,NA,NA,NA,NA,NA,NA,NA
2922,105,34,32,AllPesticides,NA,2013,BARE GROUND,NA,NA,10,NA,NA,NA,NA,NA,NA
2923,105,34,32,AllPesticides,NA,2009,SOLIDAGO NEMORALIS,7.3,1237.5,NA,NA,NA,NA,NA,NA,NA
2924,105,34,32,AllPesticides,NA,2012,Achmi,5.7,1156.25,4,NA,NA,NA,NA,NA,NA
2925,105,35,32,Insecticide,NA,2007,COREOPSIS PALMATA,59.2,NA,NA,NA,NA,NA,NA,NA,NA
2926,105,35,32,Insecticide,NA,2012,COREOPSIS PALMATA,4.7,1018.09,NA,NA,NA,NA,NA,NA,NA
2927,105,35,32,Insecticide,NA,2011,Luppe,177.6,1320.89,7,NA,NA,NA,NA,NA,NA
2928,105,35,32,Insecticide,NA,2007,Luppe,16.8,NA,NA,NA,NA,NA,NA,NA,NA
2929,105,35,32,Insecticide,NA,2013,COREOPSIS PALMATA,NA,NA,3,NA,NA,NA,NA,NA,NA
2930,105,35,32,Insecticide,NA,2009,Schsc,160,1975.82,20,NA,NA,NA,NA,NA,NA
2931,105,35,32,Insecticide,NA,2009,Petpu,3,1975.82,10,NA,NA,NA,NA,NA,NA
2932,105,35,32,Insecticide,NA,2013,Schsc,7.3,2125.577,35,NA,NA,NA,NA,NA,NA
2933,105,35,32,Insecticide,NA,2011,Poapr,26.3,1320.89,5,NA,NA,NA,NA,NA,NA
2934,105,35,32,Insecticide,NA,2013,Luppe,109.7,2125.577,NA,NA,NA,NA,NA,NA,NA
2935,105,35,32,Insecticide,NA,2007,Andge,32.7,NA,NA,NA,NA,NA,NA,NA,NA
2936,105,35,32,Insecticide,NA,2012,Achmi,1.6,1018.09,NA,NA,NA,NA,NA,NA,NA
2937,105,35,32,Insecticide,NA,2008,Achmi,NA,NA,2,NA,NA,NA,NA,NA,NA
2938,105,35,32,Insecticide,NA,2013,BARE GROUND,NA,NA,15,NA,NA,NA,NA,NA,NA
2939,105,35,32,Insecticide,NA,2007,Panvi,12.2,NA,NA,NA,NA,NA,NA,NA,NA
2940,105,35,32,Insecticide,NA,2011,Lesca,8.3,1320.89,NA,NA,NA,NA,NA,NA,NA
2941,105,35,32,Insecticide,NA,2010,COREOPSIS PALMATA,17.1,682.51,NA,NA,NA,NA,NA,NA,NA
2942,105,35,32,Insecticide,NA,2008,Andge,NA,NA,5,NA,NA,NA,NA,NA,NA
2943,105,35,32,Insecticide,NA,2009,BOUTELOUA GRACILIS,24.7,1975.82,3,NA,NA,NA,NA,NA,NA
2944,105,35,32,Insecticide,NA,2012,BARE GROUND,NA,NA,10,NA,NA,NA,NA,NA,NA
2945,105,35,32,Insecticide,NA,2007,Liaas,32.7,NA,NA,NA,NA,NA,NA,NA,NA
2946,105,35,32,Insecticide,NA,2008,BOUTELOUA GRACILIS,NA,NA,12,NA,NA,NA,NA,NA,NA
2947,105,35,32,Insecticide,NA,2011,Petpu,NA,NA,7,NA,NA,NA,NA,NA,NA
